city,lat,lon
La navata - galapagar,40.5959575,-3.9875949
Velle,42.3629489,-7.8383165
Hospitalet de l\'infant,40.9502448,0.857349
Parede,38.6932444,-9.355054025521003
Villamalea,39.3623057,-1.5991795
Baiona ,43.4933379,-1.475099
Bellaterra (cerdanyola del v),41.5025932,2.0800563
Mazarambroz ,39.694389,-4.0211162
28944,40.280697471209365,-3.7930194261640735
Darque,41.683106,-8.796185
Sant rafel del riu,40.6064841,0.3486912
San miguel-basauri,43.2256392,-2.8869476
"Valencia, el perellonet ",39.307241,-0.2964027
"Rio tinto , porto",41.1807166,-8.5575691
La nou de gaià,41.1822282,1.3738261
Garrovillas de alconetar,39.7131532,-6.5494403
Bais,48.0102935,-1.2905825
Zizur mayor ,42.7887152,-1.692616
Albergaria-a-velha ,40.6906888,-8.4792205
Torrent vedat,39.4236591,-0.4930945
Husillos,42.0904554,-4.526506
Benalup casas viejas,36.3449297,-5.8137236
La orotava ,28.3898829,-16.5235692
Hinojosas de calatrava,38.6135415,-4.1387605
Algoz,37.1679337,-8.3032268
Puebla de almoradiel ,39.5982659,-3.1186131
Mazarulleque,40.1845785,-2.7700972
Sacavém ,38.794386700000004,-9.108563857720288
Màlaga,36.7213028,-4.4216366
Granada alfacar,37.2383551,-3.5663721
Conil de la fra.,36.4214942,-6.1393752
Barredos (laviana),43.2596743,-5.5732961
Les franqueses del vallès ,41.64750335,2.30663056794073
Puertito de güimar,28.2962965,-16.3744906
Yator,36.9571281,-3.1361264
"San juan de mozarrifar, zaragoza",41.7173075,-0.8417886
Mijas costa - calahonda,36.5067048,-4.7232507
 villanueva de gallego,41.7679783,-0.8216753
Santa ursula,28.4253094,-16.4917392
08755,37.485805925,126.93288067038148
Gàndara/oroso,42.9767582,-8.416947352042019
Oliveira de azemeis,40.8390118,-8.4777807
Cruces - barakaldo,43.2822795,-2.9822667
Las casas del rio,39.1612684,-4.2407742
Yequeda,42.185673,-0.4313295994175093
Ugarte-trapagaran,43.2918355,-3.0159244
Labajos,40.8430003,-4.5202241
Oviedo.  asturias ,43.3604218,-5.8450534
Berbes - ribadesella,43.4735392,-5.1523143
Alto estanqueiro,38.6818404,-8.9312579
Trazo,43.0266669,-8.5174783
Medrano,42.3828173,-2.5538784
San leonardo,46.12745925,13.538374337525608
Puebla de alfinden,41.6210635,-0.7529785
El real de san vicente,40.135588,-4.6893091
Paracuellos de la vega,39.7182309,-1.7592479
Salar,37.1523024,-4.0669535
Cabana de bergantiños ,43.2191272,-8.9298727
Alverca,38.890609350000005,-9.033415911785056
Ibahernando,39.3263903,-5.9172846
El torviscal,39.0720372,-5.7568851
Rialp,42.4430046,1.1354914
Zújar,37.5414741,-2.8416795
Alcuescar ,39.1801212,-6.2284451
43202,41.15524699418602,1.100434459933149
Sedavi ,39.4247119,-0.3834581
Madrid españa,40.4167047,-3.7035825
Yunclillos,40.0212332,-3.990001
Seixas,43.5305655,-7.8801613
Las arenas -getxo,43.326471,-3.0112193
Ainet de cardós ,42.5818761,1.2349853
San leonardo de yague,41.8293687,-3.0681415
Teror,28.0590002,-15.5475653
Los gallardos ,37.1675863,-1.9394052
Vila chã vcd,41.2965412,-8.7253665
San feliu de llobregat,41.3812851,2.0446381
Campomanes,38.9811832,-6.2004511
Vilamarin,42.4647271,-7.8909745
Amarante,41.2699316,-8.0804563
Benigánim ,38.9438572,-0.4440855
Estacion de blanca,38.2253097,-1.3244835
Alba de tormes ,40.8266317,-5.514271
Trevias,43.5013341,-6.4337995
Cenizate,39.3036546,-1.6613917
Ponte caldelas,42.38375545,-8.516836304069258
Horta,38.5368032,-28.630109
Vallecas ,40.3868601,-3.6591803
Galera ,37.7426081,-2.5507542
Berlanga ,38.2827163,-5.8303175
Socuéllamos,39.2834014,-2.7904645
Bricia-llanes ,43.4279279,-4.8607141
Hinojales,38.0081838,-6.5914435
Leça da palmeira,41.1938981,-8.6977387
El pont de vilomara ,41.7015043,1.8726147
Grao de gandía ,38.9916083,-0.1600768
Alginet ,39.2651129,-0.4716912
Rinconeda,43.37625,-4.02946
Santa maria palautordera ,41.671827,2.454225
Vedat de torrent,39.4236591,-0.4930945
Benasal,40.3778442,-0.1401863
Loranca-fuenlabrada,40.296741,-3.8367671
Alar del rey,42.6595668,-4.3111784
Alhaurín el grande ,36.6421248,-4.6867447
Los pozuelos de calatrava,38.9005075,-4.1697149
Fuentes de nava,42.0825955,-4.7826439
Ferreira - paços de ferreira,41.2663712,-8.3445627
Vila nova de famalicao ,41.4065175,-8.5187481
Gulpilhares,41.075126,-8.6354469
Freixianda,39.75593415,-8.47912649361691
San antolin de ibias ,43.0386265,-6.8723938
Belalcazar,38.575186,-5.1669539
 coria,39.9831574,-6.5366803
La tallada empordà,42.0798863,3.0555614
Tanos-torrelavega,43.3324632,-4.0438031
Cànoves,41.6938406,2.3528441
L eixample,41.3934113,2.1661302768244237
Bolaños de calatrava ,38.9062533,-3.6629811
Llívia,42.4640786,1.9804293
Badia del vallès,41.5078201,2.1153392
Port de la selva,42.3373159,3.2047232
L' alcúdia,39.1947105,-0.5042406
Leganés (la fortuna),40.3581963,-3.7776561
Rodonyà,41.2826844,1.3990724
El  tanque,28.356273,-16.779809
Chao de couce,39.8923985,-8.3696454
Obanos,42.6808183,-1.7851016
Langarika,42.83119595,-2.429649024504065
Lourel,38.8118698,-9.3674355
Menorca,39.949401,4.0593888
Arrasate-mondragon,43.0656783,-2.4900779
Sant boi de ll,41.3484877,2.0429512
Fabero  del  bierzo,42.5519038,-6.6183009
El barco de ávila,40.3577409,-5.5231241
Castellnovo,39.8620764,-0.4574769
35330,47.88411042177521,-2.0675246404847925
Soto de san esteban,41.5817343,-3.2813957
São romão seia,40.400208,-7.7134162
"Portela, tentúgal, montemor-o-velho",40.2578488,-8.593579
2830-341 barreiro,38.6782636,-9.0497397
Canelas,25.07226045,-106.54299973344695
Mombeja,38.0154547,-7.998384820673712
La papiola ,41.2442884,1.5197998
Seixal ,38.6422246,-9.1072662
Gazolaz,42.8000558,-1.7260431
Segadães,40.606349,-8.48846
Berchules,36.9743707,-3.1901718
Cañizares,40.5186403,-2.1913136
Trajano (utrera),37.0701896,-5.907562914073475
Massanassa- valencia,39.4108561,-0.4000846
La cañada del fenollar ,38.4004981,-0.5759543
Campo maior,-4.8339574,-42.1739786
Vélez-rubio ,37.6482765,-2.0745368
Forte da casa,38.8727839,-9.0593162
Ablanque ,40.8981026,-2.2290338
La línea de la concepcion ,36.1677899,-5.3482396
Grândola ,38.1761212,-8.5680717
S.s.reyes,14.3402281,121.0473124
Artà,39.6950088,3.3506343
Quintanilla vivar,42.410711449999994,-3.677352749128228
Cañete la real,36.9515951,-5.0246722
Porches,37.1254409,-8.3988612
Carrascosa del campo,40.0372005,-2.7366227
Torres de cotillas (las),38.0312689,-1.2416427
Vila nova gaia,41.051359000000005,-8.512936800000002
Moià ,41.8130391,2.0978412
Villaralto ,38.4549605,-4.9845849
El serrat de castellnou de bages,41.8010947,1.8314352
Rio de mouro,38.7723602,-9.3256835
Saldaña de burgos,42.2577067,-3.6851708
Villanueva de gállego,41.7679783,-0.8216753
Peñarroya pueblonuevo ,38.3026178,-5.2714828
Valle de trapaga ,43.3047516,-3.0379311
Corrales aljaraque,37.276083,-6.991147
Santa eulalia des riu,38.9780312,1.5300267
Gandullas,41.0121101,-3.6022223
Santa coloma de queralt,41.5320987,1.3884221
Santa eulalia ,40.5689033,-1.3144106
Linares (jaen),38.0928249,-3.6343581
Alozaina malaga,36.727762,-4.8579969
Soto de la marina. santander,43.4661028,-3.8948053
La fortuna - leganes - madrid,40.3581963,-3.7776561
Castroverde,43.0300837,-7.3268933
Nueva carteya ,37.5859799,-4.4677573
Outes,42.8428093,-8.9084798
Hormigos,40.0978717,-4.4443425
L´hospitalet,41.3577466,2.1145870752672113
Llinars  del valles,41.6383547,2.4033771
Mañeru,42.6695386,-1.8620743
Santa maría del páramo,42.3536942,-5.7500761
Cacabelos ,42.599016,-6.7255949
Vallfogona de balaguer,41.7518459,0.8165116
San rafael- el espinar ,40.7151766,-4.1923571
Quatretonda ,38.9456993,-0.4016262
Torre del bierzo,42.5957668,-6.3242031
Meres - siero,43.3747864,-5.7436084
Poleñino,41.8697083,-0.3110183
Quiroga ,19.70771635,-101.56870167838487
Ganzo,43.3590566,-4.0673063
Peso da regua,41.1637043,-7.7875821
Ermesinde,41.2170785,-8.5515798
Cervães ,41.5959943,-8.5230863
Sant mateu,40.4650329,0.1793192
S mamede coronado,41.2748271,-8.5739705
Fuseta,37.0551731,-7.7461861
Magaz,53.6810164,23.8376462
Moguer ,37.2746182,-6.8373527
El puig de santa maria,39.5887818,-0.3062566
Santa eularia des riu (07840),38.9869735,1.500017
Montemor-o-velho ,40.1726104,-8.6844483
Huétor santillán,37.2184811,-3.5173045
Pereiro de aguiar ,42.346491900000004,-7.800898068852052
Llucmajor mallorca,39.49664415,2.7558791252332604
Anero,43.39724,-3.65293
Beniaján ,37.9752568,-1.0711116
Balazote ,38.8850397,-2.1525166
"Vila frescaínha são martinho, barcelos",41.5333947,-8.6366198
Chicana,-35.0452693,-57.9827892
Mazaleon,41.0503605,0.1039187
Forcall,40.6460917,-0.199565
Gandia playa,39.0105836,-0.1705712
Son ferrer - calvià,39.4969377,2.5013206
Santa ponsa-calvià,39.5216387,2.4710992
Mogro,43.4272044,-3.9714117
L`alcudia,39.1947105,-0.5042406
El ferrol,43.5156386,-7.0288445
La bisbal de falset,41.2798965,0.722297
Santa cruz de tenerife. el sobradillo,28.4423275,-16.3150233
Vila nova da baronia,38.2884663,-8.0378472
Vila nova da baronia ,38.2884663,-8.0378472
Encinas de arriba,40.7709572,-5.556518
Almerimar ,36.707867,-2.8074558
Siles ,38.3878613,-2.5826373
Arrecife - lanzarote,28.9735712,-13.527875
Vila meã ,41.97514945,-8.682731386976396
La pedraja de portillo,41.4709074,-4.6468964
San roman de bembibre,42.6235021,-6.4351426
San antonio (requena),-5.065268,-73.8565256
Jódar ,37.8406832,-3.3548686
Camargo,-28.5865661,-52.2031474
Lourenza,43.459566,-7.285051198953225
Alcantera de xuquer,39.0694018,-0.5602004
Turís ,39.389881,-0.7104813
San feliz de torio,42.6838066,-5.5359933
Dehesas viejas,37.4726794,-3.5521475
La fuente (pulpi),37.3900117,-1.7461928
El arenal ,40.2670677,-5.0853996
Rioja,42.2814642,-2.482804975070473
Alfaz del pí,38.5786027,-0.1006738
Foz do sousa,41.0994524,-8.4999065
Casabermeja ,36.893528,-4.4287903
La rioja,42.2814642,-2.482804975070473
Terrer,41.3272812,-1.7131395
Huerta de valdecarábanos,39.862804,-3.6112173
Noez,39.7409874,-4.1842477
Manzanilla,37.3887479,-6.4316237
Colmenar-malaga,36.9053728,-4.3368078
Olaz ,42.81500375,-1.5872174308406062
Ciudad santo  domingo,-25.5494532,-54.6764874
Fuentes de oñoro,40.5885229,-6.8132385
Lastras de la torre,43.0119864,-3.2683841
Caudete ,38.706703,-0.9867978
Ventas con peña aguilera,39.61167,-4.2290407
Zafrilla,40.1945017,-1.6183696
Vilanova del camí ,41.5714336,1.6361449
Villarobledo,-33.3824201,-70.7261064
Poblete ,38.9351817,-3.9812082
Santa linya,41.9285647,0.8013301
Madrid (pozuelo de alarcon),40.4346528,-3.814834
Lalín ,42.6614127,-8.1109759
La marina del pinet,38.1446252,-0.6451537
Las labores de san juan,40.3606989,-4.3193288
Mojácar,37.1402087,-1.8510071
Sâo martinho do porto,39.5135311,-9.1335905
São martinho do porto,39.5135311,-9.1335905
Noblejas ,39.9803187,-3.4403876
Campdevanol,42.2230582,2.1680717
Enguera ,38.9804366,-0.6894299
Villademor de la vega,42.2697632,-5.5687703
S arenal,39.500808,2.7562643
Vila viçosa,38.7774063,-7.4166909
Zambujal,39.7344284,-8.4430106
St. pere de vilamajor,41.6843288,2.3900497
Trasmiras,42.0232495,-7.6156761
17004,50.101253050000004,14.449226932263835
Vilobí d\'onyar,41.8882291,2.7423246
Zagra,37.2534495,-4.1680873
Sant marti de tous,41.5621915,1.521792
Trier,49.7596208,6.6441878
V. del pardillo,40.4759891,-3.8871743
Sabaris,42.1106958,-8.8191137
Ballobar,41.620467,0.1919892
Guadiaro (san roque),36.300318,-5.301881
Salmeron,40.5450046,-2.4936139
Senegüe,42.5491593,-0.3444994
Espinardo ,38.0105743,-1.156217
Fuegirola,36.7180835,-4.2681243
Casatejada,39.8861732,-5.6822114
Barcarena ,-1.5107945,-48.6190679
Castrejon de la peña,42.808111,-4.5992295
Fernão ferro ,38.5654433,-9.0907969
Villanueva del rio,37.6255184,-5.690078
Borrastre,42.4886926,-0.1133504
Gafanha da nazaré,40.6376106,-8.7136614
 l'hospitalet de l'infant,40.9930816,0.9226161
Playa de daimuz ,38.9278709,-0.0944813
Cadiar,36.9462307,-3.1802705
Higuera de la serena,38.645422,-5.7420357
Tarazona de la mancha ,39.2628034,-1.9111552
Frigiliana,36.7909126,-3.8953919
Mollerussa ,41.6330928,0.895495
Moncofar playa,39.78531925,-0.14287813328911142
Dehesa de campoamor,37.9005304,-0.7575592
Chainça - rio maior,39.4208431,-8.9202427
Esparragalejo,38.9442077,-6.4362312
Anais,46.1870947,-0.9078872
Soto del real  ,40.7534432,-3.7866573
Peñarroya pueblonuevo,38.3026178,-5.2714828
Carregado ,39.00560745,-8.953963100000001
Tacoronte,28.4805316,-16.4137605
L`albir,38.5748194,-0.0686757
Corral de calatrava ,38.8573077,-4.0807008
Chicago,41.8755616,-87.6244212
Cudillero ,43.54335745,-6.1936313237885
Quiruelas de vidriales,42.0182604,-5.8300875
Villarrubia de cordoba,37.8479706,-4.9137717
Zambra (rute),37.3860936,-4.385133
Puigcerda ,42.4317966,1.9278693
Vadocondes,41.639997,-3.5719867
Madrid alcorcon,40.3492998,-3.8284295
Jimena,37.8409266,-3.4763632
Zurita de pielagos ,43.3476194,-3.9883478
Guerendiain elorz,42.705422299999995,-1.603281864510988
Carcar,10.1062939,123.6393625
Vilasantar,43.0727154,-8.1218331
Sarrión,40.1410684,-0.8165047
Calzadilla de los barros,38.3010662,-6.3166597
Atarfe /caparacena,37.2651485,-3.7142933
Puente la reina gares,42.6717107,-1.8155291
Gargüera de la vera,40.0612161,-5.9275376
Lillo del bierzo,42.7835464,-6.6110961
Guadamur,39.8113689,-4.1488803
El cubillo de uceda,40.8235549,-3.4057849
O barco,42.4161908,-6.983967
Fuentenebro,41.5274546,-3.7545241
Escuzar,37.0621708,-3.7611555
Umbrías,40.3131382,-5.5785075
Cogollos de guadix,37.2241755,-3.1610634
San rafael - el espinar ,40.7151766,-4.1923571
Palol de revardit,42.0694953,2.7958985
Estación linares-baeza,38.0690892,-3.5891508
Soses,41.5332267,0.487517
Salem,44.9391565,-123.033121
Sant vicenç de castellet ,41.6669999,1.8625559
La escala,42.113535,3.1387422
Huerta de rey,41.8401218,-3.3480473
Santa ponsa ,39.933156,4.122724409845874
 l'ametlla del valles,41.669334,2.2614527
Maó - menorca,39.8894819,4.2661641
Deia,47.5951183,25.6193826
Penafiel,41.203919400000004,-8.292240964931633
Tarancon ,40.0086075,-3.0102243
Naron ,43.5010981,-8.1923091
Lezo ,43.3212392,-1.8996138
Camaretas  (golmayo),41.776205149999996,-2.5026706566114596
Goian,47.1335144,28.9074677
Benizar,38.2719948,-1.9834806
Vila de cucujães,40.8704631,-8.4977106
Alquerías niño perdido,39.88648125,-0.13548767278368679
Belverde,43.3471953,11.3051249
Alquerias niño p.,40.0303496,0.038844
Valle de la serena,38.7003775,-5.7993874
San martín del tesorillo,36.3411723,-5.320496
Alverca ,38.890609350000005,-9.033415911785056
Gáldar,28.1442408,-15.6542506
L´eliana,39.5659086,-0.5302784
Fuente álamo de murcia,37.7226135,-1.1722273
Samora correia,38.9348747,-8.8689911
Villamarchante,39.5680723,-0.6227531
Hornachuelos ,37.8341341,-5.2490384
Maspalomas ,27.7527731,-15.5970832
Sama langreo,43.2931634,-5.6807888
Begíjar,37.9853073,-3.5342046
"Palmeira de faro, esposende",41.5430732,-8.740550173841445
San jose de la rinconada ,-4.0187761,-80.0344099
Los campos,22.0278762,-101.8448309
Aveiro ,40.640496,-8.6537841
Los hueros-  villalbilla (madrid),40.4450587,-3.3549991
Nogarejas,42.189836,-6.1411925
Sepúlveda,41.2972525,-3.7486519
Pulianas,37.2226481,-3.6080146
Amadora ,38.7595162,-9.223677009460125
Oliva playa ,38.9279058,-0.0942706
Mantinos,42.7522973,-4.8412781
Ribarroja del turia ,39.5463524,-0.5699662
Jérica,39.9117383,-0.5718739
Pradilla de ebro,41.8607994,-1.2629402
Rivela - coles,42.3812206,-7.8318115
Raices nuevo,43.5743258,-5.9421331
"Alicante, orihuela costa",37.9237214,-0.7453376
Oliveira de frades,40.7322108,-8.1739059
Vilarrodis (arteixo),43.3176279,-8.4766556
Abaran.hoya del campo,38.2386536,-1.3367259
Maguilla ,38.3676322,-5.8375866
Portol,46.3029585,11.0599391
"Las vegas, corvera de asturias",43.5359364,-5.9009356
Rioja ,42.2814642,-2.482804975070473
"Santa pola, alicante.",38.1923641,-0.5555464
Sant joan de les abadesses ,42.233743,2.2854845
Padules ,36.9978333,-2.7732375
Navarrete ,42.4289697,-2.5616234
Barceo,41.0612538,-6.452043
Cales de mallorca ,39.4652049,3.279857
Bemposta,41.3143431,-6.5012976
Puebla de cazalla ,37.2219965,-5.3119668
Mesía,43.1034876,-8.2273808
Batres ,40.2091393,-3.9215947
Bacares,37.261184,-2.453323
Toral de los guzmanes ,42.2428548,-5.5671476
Las veguillas,40.7174514,-5.8302524
"Madrid, tres cantos",40.6065826,-3.7065333
Lliça d'amunt ,41.6104867,2.2397066
Torregrossa (lleida),41.5804982,0.8329386
Freixo de cima,41.3079874,-8.137169444232523
El pedroso ,37.7838041,-5.796145580819042
Oliveira do bairro ,40.5138208,-8.4928163
Alcubillas,38.7524763,-3.1343704
Cotovios,38.9562902,-9.0391964
Sevares (piloña),43.3630767,-5.2604478
La flecha (arroyo de la encomienda),41.6254612,-4.7731859
Vall d alba,40.17587,-0.0350962
Arouca ,40.9289214,-8.2441746
Gavà mar,41.2687846,2.0189837
"Camarate, lisboa",38.7979738,-9.137797597001224
Soto de viñuelas,40.6144321,-3.6471361557232393
El perellonet,39.307241,-0.2964027
Sacedón ,40.466418950000005,-2.715888246228526
Valongo do vouga,40.6276005,-8.4437336
Albatárrec,41.5733194,0.6059163
Sierentz,47.6536197,7.4533853
Alonsotegui ,43.2460224,-2.9890455
San luis potosí ,22.5000001,-100.4949145
La torre de fluvià ,41.8411403,0.9895343
Las lagunas (mijas costa),36.5443644,-4.6397750233779345
Letona,56.8406494,24.7537645
Sant climent llobregat,41.33477980000001,1.9853625738347078
Santafe,4.800164349999999,-75.73680736293956
Lordelo prd,41.2346057,-8.4146751
Valbuena del duero,41.6292491,-4.2607328
Gafanha da encarnação,40.6173145,-8.7336063
Aljustrel,37.89032505,-8.196355048795365
Oña,42.7343909,-3.413458
Teaneck,40.8860164,-74.0072568
Pinto (spain),40.240985,-3.7005072
Gran canaria,27.9580004,-15.6062305376665
Cortes de la frontera,36.6170845,-5.3426714
Ribeira grande,37.8225227,-25.5194914
Póvoa de lanhoso,41.5759516,-8.2699521
Meca,49.1196964,6.1763552
Alonso de ojeda,39.1023521,-5.9561114
Palmones- los barrios,36.1752407,-5.4356606
La coronada,38.9197889,-5.6703748
Noguerones de alcaudete,37.6566286,-4.1616136
Mação,22.1757605,113.5514142
Vilar do paraiso,41.1064555,-8.6153529
Carvalhais de baixo,40.1753165,-8.4407475
Batalha ,-9.6733809,-37.1265481
Alayor,39.9337077,4.1397673
Rionansa,43.2195449,-4.395536801945284
Casarabonela ,36.7852106,-4.8430732
Torres de montes,42.08959835,-0.20163261706139918
Ericeira,38.97039795,-9.399580512067734
Trebujena ,36.8693301,-6.1767074
L\'aldea,40.7445104,0.6188148
Azoños,43.42913,-3.90903
Loyettes,45.79520205,5.214433155473095
El pla de santa maria,41.3614862,1.2932382
Ferreries ,39.9896466,4.0065035
Cambridge,52.2055314,0.1186637
Las roza de  madrid ,40.12663675,-3.424862477099648
Guimarães ,41.4417677,-8.2955712
Bellavista (aljaraque),37.2762746,-7.0011064
Arenales del sol (elche),38.2511969,-0.5201291114891506
Valterna,39.511896050000004,-0.4313411594625642
Torremendo,37.9920518,-0.8653719
Adios,42.6866956,-1.7359099
Alagón,41.7711121,-1.1188807
La puebla de arganzón ,42.7666976,-2.8309644
Galende ilanes,42.0880733,-6.6604468
Vilafranca penedes ,41.3463825,1.6995213
Chantada ,42.6089783,-7.8218597
Mascarell -nules,39.8600621,-0.1412219
Ajo/bareyo,43.472659449999995,-3.5960361935597533
Sant marti de centelles,41.754090399999995,2.219576225875367
Canales,41.0034097,-4.9013913
São felix da marinha,41.0305323,-8.6290322
Viseu ,40.6574713,-7.9138664
Caldas de vizela,41.3728321,-8.313292187069736
Guadassequies,38.9245811,-0.4865189
Santa oliva ,41.2532889,1.5510139
Colmenar  viejo,40.6587901,-3.7663207
Trintxerpe - pasaia,43.3235183,-1.9316548
Huecas,40.0115926,-4.19553
Murla,38.7601227,-0.0826912
Morales de rey,42.067814,-5.7856032
Villar de chinchilla,38.900555,-1.5274644
Sant miquel ,43.3242,1.75798
Mungía ,43.3540663,-2.8464157
Treviso,45.806691349999994,12.206315763116372
Ançã,40.2723549,-8.5191581
Benamejí ,37.2671843,-4.540364
San juan de nieva,43.587876550000004,-5.931318550000001
Obanos ,42.6808183,-1.7851016
Ancin,42.6591907,-2.1898688
El priorato,37.69007125,-5.440800365677282
Sigüeiro,42.9687859,-8.4417454
Freginals,40.6715945,0.5202611
Monte abraão ,38.7586041,-9.266382936000849
Mexilhoeira grande,37.1541302,-8.6097033
Prat de llobregat (el),41.333306,2.099056
Ericeira ,38.97039795,-9.399580512067734
El rompido ,37.2225915,-7.1237849
25180,41.571631524999994,0.5091157561123304
Venturada-cotos de monterrey,40.79508595,-3.6023548947717963
Madrie,46.6268364,5.6907203
Madrid - alcobendas,40.5400082,-3.6358494
"Caldas da rainha, leiria",39.4072118,-9.1346004
La cala del moral ,36.7183372,-4.3089321
Langreo ,43.2950131,-5.683431
Miraflores de la sierra ,40.8137532,-3.7667236
Alcobaça ,39.5519199,-8.9763396
Trucios,43.2724303,-3.2564804
O milladoiro. ames.,42.8499198,-8.584844
Alexandria,31.199004,29.894378
Milharado,38.947045,-9.198869
La orotava,28.3898829,-16.5235692
San sebastián-donostia,43.3224219,-1.9838889
Rillo de gallo,40.8667617,-1.9372983
Carrizosa,38.8421581,-2.9915523
Barbera,44.3641374,7.3660814
Sograndio (oviedo),43.3476653,-5.9335016
Rthty,12.6,53.866667
Gurutzeta,43.1340175,-2.3044832
Lousada ,41.2773789,-8.2826293
Arroyomolinos de león ,38.0235708,-6.4224907
Bot,41.0092568,0.3853936
Bellavista,43.4218101,11.6054694
Bembibre ,43.0254745,-8.6564382
Patiño,9.7135138,125.6548943
Benimantell,38.6760377,-0.2100878
Quintanilla de onésimo,41.6258997,-4.3627746
Grandola -setubal ,38.1761212,-8.5680717
Barrio monachil ,37.1308592,-3.5587575
"Fuente el saz de jarama , madrid",40.6312151,-3.5125918
"L, alcúdia",40.0066235,-0.3333454
Las palmas gran canaria,27.8871961,-15.56384
Valdemoro (madrid),40.1888604,-3.67143
Torrejon de ardos,40.4587767,-3.4793343
Cabreros del rio,42.4020776,-5.5420111
Torrecillas de la tiesa,39.5694296,-5.7420104
St. hipòlit de voltregà,42.0152733,2.2376471
Valderrey,42.3943465,-6.0200038
Teresa ,39.9002632,-0.6577111
Santa coloma farners,41.860564,2.6648115
Valongo,41.1909794,-8.4980511
Cájar ,37.1342232,-3.5712824
"Elche, alicante",38.2653307,-0.6988391
"Gelves ,sevilla",37.3395756,-6.0260114
Bellaguarda,41.3370793,0.7348754
Urbanització can ros ,41.83220865,2.7768831511365466
Puerto de sata maría,-47.752852399999995,-65.89824949041585
Somo (ribamontan al mar),43.4534756,-3.7414052
Capdella ,39.1055154,-0.5342699
Sto antónio dos cavaleiros,38.812632,-9.1613378
Ribadeo ,43.5361589,-7.0436775
L\'ametlla del vallès ,41.669334,2.2614527
Recas ,40.0531375,-3.9902585
Roquetas,43.499511,1.3653644
Talamanca de jarama ,40.7454625,-3.5127366
Playa daimus,38.9278709,-0.0944813
Lamiako ,43.3213623,-3.0011006
Quero,39.5100043,-3.2472032
Praia da areia branca ,39.26642785,-9.335955866331064
Moledo,39.2967223,-9.253666383475323
Miami-playa,41.010183,0.9378257
Hospitalet de ll.,45.0725794,1.6195179
Vilanova del vallès,41.5536734,2.2862297
Sardoal,39.53347,-8.16034
Almerimar ( el ejido),36.707867,-2.8074558
Peralejo,20.2872929,-76.7330184
Fuentepelayo,41.2219305,-4.1762088
Panxon- nigran,42.1505564,-8.8278137
Benajarafe- velez málaga,36.7181256,-4.1954602
Cortes ,41.9235302,-1.4206848
Santotis,42.815941,-3.3662116
"Las arenas, getxo",43.326471,-3.0112193
Jadraque,40.9263778,-2.9226718
Rocas do vouga,40.7599485,-8.3439116
Orellana la vieja ,39.004797,-5.5352245
Boadilla ,40.7967565,-6.2205344
Brovales,38.3563677,-6.70129985546726
Figueira da foz ,40.1485808,-8.855655
Celeiro viveiro ,43.679768,-7.5933156
San vicente raspeig ,38.4114462,-0.5294492
Castanheira de pera,40.0047265,-8.2091368
Loureiro - oliveira de azeméis,40.8035491,-8.5295254
Mararo,15.0849072,120.4891327613712
Ibros ,38.020922,-3.501422
Milladoiro-ames,42.8520206,-8.58421937736135
 maliaño ,43.41845,-3.83623
La roda de andalucía,37.2003677,-4.7772857
Arroyomolinos de leon,38.0235708,-6.4224907
Sao paio de gramaços,40.3523882,-7.8421262
Cala dor,50.7368453,7.097445490032378
Cerezo de río tirón ,42.49064295,-3.1384061099084484
Cheste ,39.4939368,-0.6842101
Grândola,38.1761212,-8.5680717
Vegaviana ,40.0411374,-6.7181595
Fregenal de la sierra ,38.1663968,-6.6525749
Ochavillo del rio,37.75591,-5.1313666
Torrenueva. granada,36.7022853,-3.4868527
Raices nuevo(castrillon),43.5743258,-5.9421331
Brión,42.8661707,-8.6784992
L' ametlla del valles ,41.669334,2.2614527
La  coruña,43.3709703,-8.3959425
Coin ,40.658151950000004,-95.23464772521541
Remolinos,41.8386475,-1.1768198
Valadares,41.1460547,-7.980632
Casar de palomero,40.2949671,-6.2566105
Castillo de bayuela,40.0998825,-4.6851982
Huddersfield,53.6466645,-1.7822482
Vau,0.2500086,-70.7500086
Cedrillas ,40.436033,-0.8528742
Condeixa-a-nova,40.1153481,-8.4998828
Torreira ,40.7604396,-8.7065433
Villamaderne,42.8227983,-3.0412826
La hiruela ,41.0779223,-3.4552928
Rupia,42.015369050000004,3.0092668362421175
Polígono de asipo,43.4263828,-5.837959799464228
San sebastián de la gomera,28.0910382,-17.1110077
Las palmas de g.c.,-16.2751212,-48.9742461
Ullà,42.0500542,3.1073899
Marinha-grande,39.7495952,-8.9298895
San sebastian/ donostia,43.3224219,-1.9838889
08015,40.265800485,8.774859928881547
La ràpita,40.6176588,0.5899322
Lerida,41.6147605,0.6267842
Granada(cullar vega),37.1535419,-3.6703193
Baltezana,43.34094,-3.17077
Sertã,39.8052145,-8.096441
Tarrasa,41.5629623,2.0100492
"Soller, mallorca",33.6346681,-117.6464749
Hernan cortes ,37.7002816,-2.931633
Martin de la jara,37.1078449,-4.963621
Altea ,38.6028245,-0.0472059
"El parador de las hortichuelas, roquetas de mar",36.8097935,-2.6000981
Valdealgorfa,40.990833,-0.0351437
Mogente/moixent,38.8781338,-0.7530892
Fabero ,42.7692314,-6.6288951
Los blazquez,38.4073597,-5.4401208
Kaliningrad,54.710128,20.5105838
Santa coloma de cervello ,41.3687006,2.0174512
